IncidentID,IncidentDate,InciddentYear,State,CityCounty,Address,NumKilled,NumInjured
2572582,4/15/2023,2023,New Jersey,Paterson,14th Ave and E 22nd St,0,4
2572471,4/14/2023,2023,Missouri,Kansas City,3500 Prospect Ave,1,4
2571648,4/13/2023,2023,Michigan,Detroit,13500 block of Penrod St,0,5
2571130,4/13/2023,2023,New York,Bronx,1859 Westchester Ave,0,4
2570622,4/12/2023,2023,Ohio,Toledo,900 block of Dorr St,0,6
2570985,4/12/2023,2023,Indiana,Fort Wayne,3530 Harvester Ave,1,3
2570789,4/12/2023,2023,North Carolina,Goldsboro,112 N. Leslie St,1,5
2570823,4/12/2023,2023,New Jersey,Trenton,Spring St and Calhoun St,0,4
2569434,4/11/2023,2023,District of Columbia,Washington,4001 Benning Rd NE,1,3
2568184,4/10/2023,2023,Kentucky,Louisville,333 E Main St,6,5
2568150,4/9/2023,2023,Florida,Orlando,5344 Lescot Ln,3,2
2567299,4/8/2023,2023,Texas,Houston,250 Uvalde Road,0,4
2566705,4/7/2023,2023,South Carolina,Isle Of Palms,1140 Ocean Blvd,0,5
2566449,4/7/2023,2023,Louisiana,New Orleans,I-10 and Read Blvd,0,4
2566162,4/6/2023,2023,Pennsylvania,Philadelphia,3700 block of N Carlisle St,0,4
2565404,4/5/2023,2023,Virginia,Virginia Beach,700 block of Lake Edward Dr,0,4
2564607,4/4/2023,2023,Pennsylvania,Philadelphia,3400 block of Rorer St,1,4
2564328,4/3/2023,2023,Tennessee,Jackson,1600 block of Hollywood Dr,0,4
2564074,4/3/2023,2023,Georgia,Atlanta,2479 Abner Terrace NW,1,3
2564105,4/3/2023,2023,Colorado,Pueblo,1000 block of E 11th St,1,3
2562882,4/2/2023,2023,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,0,4
2562631,4/2/2023,2023,California,Moreno Valley,24700 block of Sunnymead Blvd,0,4
2563072,4/2/2023,2023,North Carolina,Fayetteville,5044 Yadkin Rd,1,4
2562492,4/1/2023,2023,Maryland,Baltimore,3205 Woodring Ave,3,1
2559838,3/29/2023,2023,Tennessee,Memphis,6980 Winchester Rd,2,5
2555459,3/27/2023,2023,Tennessee,Nashville,33 Burton Hills Blvd,7,0
2555326,3/27/2023,2023,Wisconsin,Milwaukee,7225 N 76th St,0,5
2554779,3/26/2023,2023,Pennsylvania,Philadelphia,1900 block of N 19th St,2,2
2555309,3/26/2023,2023,Minnesota,Minneapolis,5601 Brooklyn Blvd,0,6
2555301,3/26/2023,2023,Arkansas,Little Rock,3002 Washington St,2,5
2555123,3/26/2023,2023,Louisiana,Minden,801 Harris St,0,4
2553878,3/25/2023,2023,Illinois,Macomb,533 N Johnson St,1,10
2553829,3/25/2023,2023,Louisiana,Shreveport,200 block of Texas St,1,5
2554912,3/25/2023,2023,New York,Hempstead,Spencer Pl and Jerusalem Ave,0,4
2555579,3/25/2023,2023,North Carolina,Williamston,W Pine St,0,5
2553843,3/24/2023,2023,Louisiana,Shreveport,1800 block of Logan St,0,8
2552552,3/23/2023,2023,Maryland,Baltimore,2801 Edmondson Ave,1,5
2551596,3/21/2023,2023,New Jersey,Trenton,45 N Stockton St,0,4
2551678,3/21/2023,2023,South Carolina,Sumter,190 Whitetail Cir,5,0
2550749,3/20/2023,2023,Wisconsin,Milwaukee,N 14th St and W Concordia Ave,1,5
2548773,3/18/2023,2023,Ohio,Columbus,1570 S. High St,2,4
2549452,3/18/2023,2023,Illinois,Chicago,2425 E 72nd St,0,4
2549324,3/18/2023,2023,Texas,Dallas,Gannon Ln and S Westmoreland Rd,0,4
2546495,3/15/2023,2023,Oregon,Portland,7900 NE 82nd Ave,2,2
2545871,3/14/2023,2023,Alabama,Birmingham,8400 block of 8th Ave S,4,0
2545631,3/13/2023,2023,Texas,Lubbock,9103 Ave P,1,3
2544817,3/12/2023,2023,Texas,Dallas,3626 Villaverde Ave,4,0
2543748,3/11/2023,2023,New York,Brooklyn,E 45th St and Snyder Ave,1,3
2544920,3/11/2023,2023,Washington,Vancouver,6701 E Mill Plain Blvd,1,3
2543201,3/10/2023,2023,Florida,Hialeah,14811 NW 87th Ct,5,0
2541580,3/7/2023,2023,Tennessee,Memphis,2100 block of Labelle St,0,4
2541937,3/7/2023,2023,Arkansas,Pine Bluff,2611 W 34th St,2,2
2539814,3/6/2023,2023,California,Sacramento,2200 block of Rogue River Dr,3,1
2540078,3/6/2023,2023,Tennessee,Memphis,176 Hillview Ave,3,1
2539582,3/5/2023,2023,Illinois,Bolingbrook,123 Lee Lane,3,1
2539165,3/5/2023,2023,Maryland,Capitol Heights,1200 block of Elfin Ave,0,4
2539515,3/5/2023,2023,Florida,Lake City,NW Alma Ave,0,4
2539065,3/5/2023,2023,Louisiana,Shreveport,4725 Greenwood Rd,0,4
2539082,3/4/2023,2023,California,Los Angeles,E 76th Place and S Main St,0,4
2539196,3/4/2023,2023,Georgia,Douglasville,3377 Talkeetna Rd,2,7
2539531,3/4/2023,2023,Missouri,Cape Girardeau,15 N Main St,0,5
2538963,3/4/2023,2023,California,San Pedro,Paseo Del Mar and Graysby Ave,0,5
2536665,3/1/2023,2023,Florida,Cocoa,4075 Alan Shepard Ave,4,0
2534810,2/27/2023,2023,Tennessee,Memphis,W Essex Ave and Arkansas St,2,3
2534995,2/27/2023,2023,Ohio,New Richmond,1195 Riebel Ridge,4,1
2534097,2/26/2023,2023,Michigan,Detroit,10300 block of Greensboro St,2,2
2534613,2/26/2023,2023,Florida,Pompano Beach,401 NW 27th Ave,2,2
2534174,2/26/2023,2023,Tennessee,Memphis,4675 S 3rd St,1,4
2533625,2/25/2023,2023,Minnesota,Saint Paul,500 Dale St N,2,3
2534393,2/25/2023,2023,Illinois,Machesney Park,1001 West Lane Rd,0,4
2533920,2/24/2023,2023,Louisiana,Abbeville,1616 Veterans Memorial Dr,0,4
2532658,2/23/2023,2023,Pennsylvania,Philadelphia,2003-05 N 31st St,0,7
2531512,2/22/2023,2023,Florida,Orlando,6100 block of Hialeah St,3,2
2531078,2/21/2023,2023,Colorado,Colorado Springs,3945 Palmer Park Blvd,0,5
2529381,2/19/2023,2023,Illinois,Chicago,I-57 and W 111th St,3,3
2528691,2/19/2023,2023,Indiana,Indianapolis,8005 42nd St,0,4
2528713,2/19/2023,2023,Tennessee,Memphis,1482 E Shelby Dr,1,10
2529243,2/19/2023,2023,Louisiana,New Orleans,St Charles Ave and Terpsichore St,1,4
2528774,2/18/2023,2023,Missouri,Saint Louis,410 N Tucker Blvd,0,4
2528505,2/18/2023,2023,Georgia,Columbus,3048 Victory Dr,3,1
2528239,2/18/2023,2023,South Carolina,Loris,3450 East SC 9 Business,0,4
2527517,2/17/2023,2023,Mississippi,Coldwater,3196 Arkabutla Dam Road,6,0
2528066,2/17/2023,2023,Georgia,Columbus,4499 Warm Springs Rd Connector,0,9
2527234,2/15/2023,2023,Maryland,Baltimore,1400 block of E Fayette St,0,4
2526362,2/15/2023,2023,Texas,El Paso,8401 Gateway Blvd W,1,4
2525382,2/14/2023,2023,Pennsylvania,Pittsburgh,1101 N Murtland St,0,4
2525634,2/14/2023,2023,New York,Buffalo,Crossman Ave and Heminway St,0,5
2525591,2/13/2023,2023,New Jersey,Paterson,50 block of 12th Ave,0,4
2524577,2/13/2023,2023,Michigan,East Lansing,509 E Circle Dr,4,5
2523928,2/12/2023,2023,Mississippi,Louisville,309 E John C Stennis Dr,1,5
2522649,2/10/2023,2023,New York,Brooklyn,3222 Mermaid Ave,0,4
2522557,2/10/2023,2023,New York,Bronx,631 E Tremont Ave,2,2
2521084,2/8/2023,2023,North Carolina,Laurinburg,Marcellus St,0,4
2521112,2/8/2023,2023,Louisiana,New Orleans,Bullard Ave and Chef Menteur Hwy,2,4
2521423,2/8/2023,2023,North Carolina,Elizabeth City,1000 block of Walker Ave,0,4
2518860,2/6/2023,2023,Texas,Corpus Christi,2700 block of Persimmon St,1,4
2518456,2/5/2023,2023,Arkansas,Newport,400 block of Clay St,1,4
2518292,2/5/2023,2023,California,Stockton,1300 block of W Fremont St,1,3
2518344,2/5/2023,2023,Arizona,Tucson,4000 block of E Agate Knoll Dr,1,3
2518281,2/5/2023,2023,Colorado,Peyton,12252 Point Reyes Dr,2,3
2517797,2/4/2023,2023,Texas,Huntsville,1505 19th St,2,2
2516494,2/1/2023,2023,California,Los Angeles,711 E. 108 St,0,5
2516309,2/1/2023,2023,Texas,Texas City,8601 Emmett F Lowry Expy,0,4
2514902,1/31/2023,2023,North Carolina,Durham,4100 block of Sudbury Rd,2,2
2514564,1/30/2023,2023,Florida,Lakeland,923 N Iowa Ave,0,11
2514220,1/30/2023,2023,Texas,Dallas,5800 block of Bonnie View Rd,1,4
2513512,1/29/2023,2023,Ohio,Columbus,1680 Karl Ct,1,3
2513575,1/29/2023,2023,North Carolina,Greensboro,6400 W Market St,1,6
2513517,1/28/2023,2023,South Carolina,Andrews,Birch Creek Rd,2,2
2513496,1/28/2023,2023,Texas,Austin,12636 Research Blvd,2,3
2513044,1/28/2023,2023,California,Beverly Hills,2799 Ellison Dr,3,2
2513527,1/28/2023,2023,Pennsylvania,Philadelphia,Knorr St and Loretto Ave,0,4
2512985,1/27/2023,2023,California,San Diego,62nd St and Akins Ave,1,3
2512343,1/26/2023,2023,New Jersey,Newark,1079 Broad St,1,4
2512617,1/26/2023,2023,Pennsylvania,Lancaster,525 N Franklin St,0,4
2510365,1/24/2023,2023,North Carolina,Red Springs,100 block of Samuel Williams Dr,3,1
2509362,1/23/2023,2023,Illinois,Chicago,2909 E 78th St,2,3
2510063,1/23/2023,2023,California,Oakland,5910 MacArthur Blvd,1,4
2509663,1/23/2023,2023,California,Half Moon Bay,12761 San Mateo Rd,7,1
2508370,1/22/2023,2023,Louisiana,Baton Rouge,4619 Bennington Ave,0,12
2508683,1/22/2023,2023,Mississippi,Robinsonville (Tunica Resorts),1010 Casino Center Dr,0,4
2508522,1/22/2023,2023,Louisiana,Shreveport,1600 Sugar Ln,1,7
2507836,1/21/2023,2023,California,Monterey Park,122 W Garvey Ave,12,9
2504645,1/17/2023,2023,Texas,Houston,6729 Lockwood Dr,0,4
2503345,1/16/2023,2023,California,Goshen,Harvest Ave and Rd 68,6,0
2503245,1/16/2023,2023,Florida,Sanford,Rinehart Rd and Co Rd 46A,1,5
2503649,1/16/2023,2023,Florida,Fort Pierce,Avenue M and N 13th St,1,7
2503058,1/15/2023,2023,Illinois,Rockford,2311 23rd St,3,2
2502680,1/15/2023,2023,Texas,Houston,5121 FM 1960 Rd W,1,4
2503178,1/15/2023,2023,Florida,Homestead,700 block of SW Sixth St,1,3
2503197,1/15/2023,2023,Arizona,Phoenix,S 46th Pl and E Broadway Rd,0,4
2502550,1/14/2023,2023,Missouri,Saint Louis (Moline Acres),Berwyn Dr and Lanier Dr,0,4
2501869,1/13/2023,2023,Ohio,Cleveland,3719 Mack Ct,4,1
2499119,1/9/2023,2023,Minnesota,Minneapolis,2218 E Lake St,0,4
2499381,1/9/2023,2023,Pennsylvania,Philadelphia,3300 block of Guilford St,3,1
2498792,1/9/2023,2023,Colorado,Denver,18th St and Blake St,0,4
2498013,1/8/2023,2023,Minnesota,Minneapolis,930 Hennepin Ave,0,4
2499425,1/8/2023,2023,Georgia,Albany,1021 S McKinley St,0,4
2497502,1/7/2023,2023,North Carolina,High Point,2734 Mossy Meadow Dr,5,0
2497948,1/7/2023,2023,Alabama,Huntsville,2817 Hwy 72 E,2,9
2496714,1/6/2023,2023,Texas,Dallas,8544 Lazy Acres Cir,3,2
2497164,1/6/2023,2023,California,San Francisco,600 block of Valencia St,1,3
2496431,1/5/2023,2023,Louisiana,New Orleans,St Andrew St and Rev John Raphael Jr Way,2,3
2496391,1/5/2023,2023,Florida,Miami Gardens,17647 NW 27th Ave,0,10
2495648,1/4/2023,2023,Utah,Cedar City (Enoch),4923 N Albert Dr,8,0
2494934,1/4/2023,2023,Maryland,Baltimore,4408 Edmondson Ave,1,4
2495059,1/4/2023,2023,Virginia,Dumfries,17900 block of Milroy Dr,1,4
2494254,1/3/2023,2023,District of Columbia,Washington,6200 block of Georgia Ave NW,1,3
2494425,1/3/2023,2023,Louisiana,New Orleans,2600 block of S. Rocheblave St,0,5
2492448,1/1/2023,2023,Florida,Ocala,1600 block of SW 5th St,2,4
2492601,1/1/2023,2023,Illinois,Chicago,300 block of E 57th St,1,3
2497601,1/1/2023,2023,Florida,Miami Gardens,NW 171st St and NW 30th Ave,0,9
2492611,1/1/2023,2023,North Carolina,Durham,1000 N Miami Blvd,0,5
2493102,1/1/2023,2023,Pennsylvania,Allentown,1140 E Clair St,0,4
2492314,1/1/2023,2023,Ohio,Columbus,2830 Johnstown Rd,1,4
2491656,12/31/2022,2022,Arizona,Phoenix,4201 N 19th Ave,0,9
2492253,12/31/2022,2022,Alabama,Mobile,200 block of Dauphin St,1,8
2491054,12/30/2022,2022,Tennessee,Memphis,E Brooks Rd,1,3
2490925,12/30/2022,2022,Texas,Humble,4800 block of Park Square Ln,2,3
2489614,12/28/2022,2022,New York,Bronx,851 E Tremont Ave,1,3
2490150,12/28/2022,2022,Texas,Dallas,9500 block of Scyene Rd,0,6
2488952,12/27/2022,2022,District of Columbia,Washington,2300 block of Pennsylvania Ave SE,0,4
2489345,12/27/2022,2022,Ohio,Columbus,900 block of Bellows Ave,0,5
2489124,12/27/2022,2022,California,Eureka,4000 block of Crane St,2,2
2488209,12/26/2022,2022,Louisiana,New Orleans,2031 St Maurice Ave,2,4
2487989,12/24/2022,2022,Mississippi,Columbus,90 block of Luxapalila Dr,1,4
2487517,12/23/2022,2022,Kansas,Wichita,900 block of S Mission Rd,2,2
2485011,12/19/2022,2022,Florida,Lake City,NW Dixie Ave and NW Wright Ln,0,5
2484083,12/18/2022,2022,California,Santa Ana,2112 S Main St,1,3
2483594,12/18/2022,2022,Oklahoma,Oklahoma City,311 S Klein Ave,0,4
2483489,12/17/2022,2022,Georgia,Atlanta,3000 Continental Colony Pkwy SW,2,3
2483188,12/16/2022,2022,Georgia,Valdosta,611 E Ann St,2,2
2482288,12/16/2022,2022,Illinois,Chicago,2150 S Laflin St,2,2
2483108,12/16/2022,2022,Texas,Dallas,2691 John West Rd,0,5
2482711,12/16/2022,2022,Tennessee,Memphis,831 Springdale Run Dr,0,5
2480430,12/13/2022,2022,New York,Rochester,Atlantic Ave and Illinois St,1,4
2479678,12/12/2022,2022,New York,Bronx,388 E 141st St,0,4
2478664,12/11/2022,2022,Illinois,Chicago,3235 N Central Ave,3,1
2478061,12/9/2022,2022,Arizona,Phoenix,S 21st and W Burgess LN,1,3
2477622,12/8/2022,2022,Michigan,Detroit,1114 Washington Blvd,0,4
2477404,12/8/2022,2022,Louisiana,New Orleans,4242 Chef Menteur Hwy,0,4
2475554,12/6/2022,2022,New York,Bronx,Daly Ave and E 180th St,0,4
2475546,12/6/2022,2022,Georgia,Macon,159 Steven Dr,3,1
2474143,12/4/2022,2022,Illinois,Zion,1800 block of Horeb Ave,0,5
2472924,12/1/2022,2022,Texas,San Antonio,4200 block of S Cibolo St,0,4
2471298,11/30/2022,2022,Louisiana,Lake Charles,510 Broad St,0,8
2469354,11/27/2022,2022,Florida,Tallahassee,2101 Wahnish Way,1,4
2468894,11/27/2022,2022,Louisiana,New Orleans,200 block of Bourbon St,0,5
2468745,11/26/2022,2022,Georgia,Atlanta,117 17th St NW,2,4
2468642,11/26/2022,2022,Alabama,Mobile,216 Dauphin St,0,4
2468325,11/26/2022,2022,Illinois,Chicago,12700 block of S Halsted St,2,2
2468162,11/25/2022,2022,Georgia,Atlanta,2700 block of Gresham Rd,1,3
2467743,11/24/2022,2022,California,Costa Mesa,400 block of Bay St,1,4
2467661,11/24/2022,2022,Texas,Houston,1511 Baggett Ln,2,2
2466835,11/23/2022,2022,Maryland,Temple Hills,2300 block of Iverson St,0,4
2466431,11/23/2022,2022,Pennsylvania,Philadelphia,1901 N 60th St,0,4
2465761,11/22/2022,2022,Virginia,Chesapeake,1521 Sam's Circle,7,6
2465213,11/22/2022,2022,Florida,West Palm Beach,600 block of Snead Cir,2,2
2464943,11/20/2022,2022,Oklahoma,Hennessey,2372 N 2760 Rd,4,1
2464272,11/20/2022,2022,Texas,Dallas,2000 S Beckley Ave,0,4
2463465,11/19/2022,2022,Colorado,Colorado Springs,3430 N Academy Blvd,5,19
2464352,11/19/2022,2022,Illinois,Washington Park,Bunkum Rd and N 45th St,1,3
2463882,11/19/2022,2022,Mississippi,Philadelphia,560 Line St,1,6
2462457,11/18/2022,2022,Virginia,Richmond,4275 Laurel Oak Rd,4,0
2458727,11/13/2022,2022,Pennsylvania,Philadelphia,400 block of E Wyoming Ave,0,4
2458676,11/13/2022,2022,North Carolina,Enfield,1662 Green Acres Rd,1,5
2458863,11/13/2022,2022,Nebraska,Omaha,3347 Ames Ave,1,7
2459150,11/13/2022,2022,Virginia,Charlottesville,130 Culbreth St,3,2
2458933,11/12/2022,2022,California,Sacramento,4000 block of May St,0,4
2459005,11/12/2022,2022,Texas,Fort Worth,6655 Calgary Ln,0,4
2459259,11/12/2022,2022,California,Indio,Lilac Ct and Golden Rod Dr,1,3
2458467,11/12/2022,2022,New Jersey,Paterson,50 Block of N Main St,0,4
2459156,11/12/2022,2022,Tennessee,Memphis,S Goodlett St and Sheffield Ave,0,4
2458086,11/11/2022,2022,New Jersey,Jersey City,Virginia Ave and Martin Luther King Dr,0,4
2455710,11/7/2022,2022,Texas,Mcallen (McAllen),4700 block of Jasmine Ave,0,4
2453865,11/6/2022,2022,Illinois,Chicago,311 W Chicago Ave,1,3
2453892,11/6/2022,2022,Illinois,Chicago,5100 block of S Kolin Ave,0,5
2454565,11/6/2022,2022,California,Tulare,Rd 84 and Ave 208,0,5
2455484,11/6/2022,2022,Florida,Gainesville,500 SW 2nd Ave,0,4
2454281,11/5/2022,2022,New York,Buffalo,30 E Amherst St,0,4
2453744,11/5/2022,2022,Pennsylvania,Philadelphia,853 E Allegheny Ave,0,9
2452673,11/4/2022,2022,Florida,Orlando,10145 Myers Dr,4,2
2452798,11/4/2022,2022,Maryland,La Plata,3018 Wildflower Dr,5,0
2452501,11/3/2022,2022,Illinois,Chicago,3700 block of W Chicago Ave,0,4
2451028,11/2/2022,2022,Texas,Houston,2930 W Sam Houston Pkwy S,0,4
2451550,11/2/2022,2022,Mississippi,Hattiesburg,W 5th St,2,3
2450360,11/1/2022,2022,Colorado,Denver,1400 block of Verbena St,1,5
2450917,11/1/2022,2022,Maryland,Baltimore,2000 block of W Pratt St,0,4
2449986,10/31/2022,2022,Kansas,Kansas City,S 50th St and Elmwood Ave,1,6
2450557,10/31/2022,2022,Illinois,East Saint Louis,935 St Louis Ave,2,3
2449653,10/31/2022,2022,Illinois,Chicago,S California Ave and W Polk St,1,13
2448898,10/30/2022,2022,Tennessee,Memphis,3920 Park Ave,1,3
2448366,10/30/2022,2022,Colorado,Aurora,900 block of N Geneva St,4,0
2448287,10/30/2022,2022,Pennsylvania,Philadelphia,601 Spring Garden St,0,6
2448361,10/30/2022,2022,California,Covina,17000 block of E Bellbrook St,2,2
2448372,10/30/2022,2022,South Carolina,Charleston,1900 Hazelwood Dr,0,4
2448015,10/29/2022,2022,Florida,Orlando,8204 Crystal Clear Ln,0,6
2448330,10/29/2022,2022,Florida,Tallahassee,2101 W Pensacola St,1,9
2447980,10/28/2022,2022,Ohio,Toledo,Junction Ave and Belmont Ave,2,2
2447379,10/28/2022,2022,Pennsylvania,Pittsburgh,3737 Brighton Rd,0,5
2447217,10/27/2022,2022,Oklahoma,Broken Arrow,425 S Hickory Ave,8,0
2445686,10/25/2022,2022,Ohio,Hamilton,700 block of S 2nd St,2,2
2445939,10/25/2022,2022,North Carolina,Greensboro,900 block of Circle Dr,2,4
2443879,10/24/2022,2022,Missouri,Saint Louis,3125 S Kingshighway Blvd,3,4
2443849,10/24/2022,2022,Illinois,Chicago,3200 block of W 30th St,1,3
2443627,10/23/2022,2022,Texas,Brownsville,1200 block of W Saint Francis St,0,5
2443194,10/23/2022,2022,Illinois,Chicago,4300 block of S Kedzie Ave,3,2
2443276,10/23/2022,2022,Wisconsin,Milwaukee,N 34th St and W Wright St,0,4
2442695,10/22/2022,2022,Wisconsin,Milwaukee,W Fond Du Lac and W Hoyt Pl,0,6
2443257,10/22/2022,2022,North Carolina,Oxford,100 block of Granville St,0,6
2443287,10/22/2022,2022,Georgia,Cordele,1309 16th Ave E,0,4
2443231,10/22/2022,2022,Arizona,Phoenix,6330 W Miami St,1,7
2450590,10/21/2022,2022,Mississippi,Cleveland,511 Lee St,1,3
2442632,10/21/2022,2022,Louisiana,New Orleans,2200 block of N Galvez St,1,3
2444683,10/21/2022,2022,Wisconsin,Hartland,700 Mansfield Court,6,0
2442008,10/21/2022,2022,Louisiana,Baton Rouge,636 Harding Blvd,0,11
2441540,10/20/2022,2022,Ohio,Cleveland,4497 State Rd,0,5
2439423,10/17/2022,2022,Virginia,Woodbridge,5297 Mansfield Ct,4,0
2438904,10/16/2022,2022,Texas,El Paso,8500 block of Dyer St,1,3
2438505,10/16/2022,2022,Georgia,Atlanta,223 James P Brawley Dr SW,0,4
2439294,10/16/2022,2022,California,Lancaster,44236 20th St E,0,4
2438461,10/16/2022,2022,Virginia,Harrisonburg,1500 block of Devon Ln,0,8
2438121,10/15/2022,2022,Colorado,Denver,900 Dakin St,1,7
2438154,10/15/2022,2022,Massachusetts,Worcester,88 Webster St,0,6
2438494,10/15/2022,2022,New York,Freeport,Babylon Tpke and Independence Ave,0,4
2438482,10/15/2022,2022,Pennsylvania,Pittsburgh,300 block of Cedar Ave,3,1
2438723,10/15/2022,2022,Mississippi,Itta Bena,N/A,2,7
2437284,10/14/2022,2022,Pennsylvania,Philadelphia,Willard St and Shelbourne St,0,4
2436826,10/13/2022,2022,North Carolina,Raleigh,5300 block of Sahalee Way,5,3
2437177,10/13/2022,2022,North Carolina,New Bern,2100 block of New Bern Ave,0,4
2437630,10/13/2022,2022,Alabama,Lanett,1912 50th Ave SW,0,6
2434847,10/10/2022,2022,California,Delano,County Line Road and Road 136,1,3
2434247,10/9/2022,2022,South Carolina,Inman,280 Bobo Dr,5,0
2434128,10/9/2022,2022,Florida,Miami,525 NE 150th St,1,3
2439284,10/9/2022,2022,Oklahoma,Henryetta,US-75 and Catalpa Rd,4,0
2434326,10/9/2022,2022,Arkansas,Jacksonville,300 Marshall Rd,1,3
2433539,10/9/2022,2022,Florida,Tampa,908 N Franklin St,1,6
2434062,10/9/2022,2022,Texas,Beaumont,2550 I-10 Frontage Rd,0,5
2433352,10/8/2022,2022,California,Berkeley,Durant Ave and Telegraph Ave,1,3
2440211,10/8/2022,2022,Alabama,Hurtsboro,Ross Rd,2,2
2434151,10/8/2022,2022,Missouri,Saint Joseph,302 Illinois Ave,0,4
2432772,10/7/2022,2022,Oregon,Portland,SE 92nd Ave and Powell Blvd,0,4
2432893,10/7/2022,2022,Texas,Fort Worth,1200 block of Jessamine St,4,0
2431842,10/6/2022,2022,Kentucky,Louisville,5000 block of East Indian Trail,0,4
2431594,10/6/2022,2022,District of Columbia,Washington,1200 North Capitol St NW,1,3
2431069,10/5/2022,2022,Texas,Baytown,2000 block of Tri City Beach Rd,5,2
2428950,10/2/2022,2022,Tennessee,Nashville,600 block of S 7th St,0,4
2428715,10/2/2022,2022,Washington,Seattle,4300 block of University Way NE,0,4
2428678,10/1/2022,2022,California,Oakland,988 Apgar St,2,2
2427999,10/1/2022,2022,Pennsylvania,Philadelphia,5000 block of Frankford Ave,0,4
2427775,9/30/2022,2022,Oklahoma,Tulsa,4929 N Peoria Ave,1,3
2428456,9/30/2022,2022,Mississippi,Marks,1st St and W Main St,0,5
2426627,9/29/2022,2022,Texas,Mc Gregor,901 S Monroe St,5,1
2426042,9/28/2022,2022,California,Oakland,8251 Fontaine St,1,5
2425825,9/28/2022,2022,Ohio,Columbus,1680 Karl Ct,0,5
2425799,9/28/2022,2022,Maryland,Baltimore,5500 block of Bowleys Ln,0,4
2426382,9/28/2022,2022,Alabama,Uniontown,100-104 Birch Rd,0,5
2425393,9/27/2022,2022,New York,Corona (Queens),88-01 Atlantic Ave,0,4
2426137,9/27/2022,2022,New York,New York (Manhattan),W 116th St and 7th Ave,0,4
2426061,9/27/2022,2022,North Carolina,Goldsboro,1200 block of Olivia Ln,0,4
2425199,9/27/2022,2022,Pennsylvania,Philadelphia,6498 Ridge Ave,1,4
2425839,9/27/2022,2022,Florida,Jacksonville,A Philip Randolph Blvd and Union St,0,4
2423747,9/25/2022,2022,Pennsylvania,Harrisburg,2300 block of Woodlawn St,0,4
2423338,9/25/2022,2022,Indiana,Hammond,6217 Kennedy Ave,1,3
2423538,9/24/2022,2022,Ohio,Columbus,E 5th Ave and Osborn Ave,1,3
2423331,9/24/2022,2022,Georgia,Louisville,Forrest Dr,1,3
2424602,9/23/2022,2022,California,Castroville,N/A,0,4
2421430,9/22/2022,2022,Illinois,Chicago,E 35th St and S Prairie Ave,0,4
2420406,9/20/2022,2022,New York,Mount Vernon,333 S 8th Ave,0,4
2420637,9/20/2022,2022,Michigan,Niles,620 N 6th St,2,3
2419473,9/19/2022,2022,Georgia,Swainsboro,N Coleman St,1,3
2417634,9/18/2022,2022,New York,Corona (Queens),41st Ave and Warren St,1,3
2417641,9/18/2022,2022,Wisconsin,Kenosha,2232 Roosevelt Rd,2,2
2417863,9/18/2022,2022,Nevada,Las Vegas,4800 block of Holt Ave,0,5
2417696,9/18/2022,2022,Michigan,Allendale,10295 48th Ave,0,4
2417293,9/17/2022,2022,Missouri,Blue Springs,US 40 and Adams Dairy Pkwy,0,5
2416762,9/17/2022,2022,Minnesota,Minneapolis,Hennepin Ave and N 8th St,0,5
2416625,9/16/2022,2022,Wisconsin,Milwaukee,4100 block of N 13th St,0,5
2414276,9/14/2022,2022,Wisconsin,Milwaukee,1300 block of E Hamilton St,0,4
2415614,9/14/2022,2022,Florida,Miami (North Miami),NW 10th Ave and NW 131st St,0,5
2414858,9/14/2022,2022,California,Los Angeles,312 E 5th St,0,4
2414080,9/13/2022,2022,Illinois,Chicago,5531 S King Dr,2,7
2415479,9/13/2022,2022,California,Oakland,92nd Ave and Peach St,0,4
2413596,9/12/2022,2022,Oklahoma,Oklahoma City,1400 block of S Indiana Ave,0,4
2412198,9/11/2022,2022,Michigan,Detroit,13000 block of E Warren Ave,0,4
2412164,9/11/2022,2022,New Mexico,Santa Fe,Paseo Feliz,0,5
2412289,9/11/2022,2022,Michigan,Grand Rapids,N/A,0,4
2412487,9/11/2022,2022,North Carolina,Durham,4400 block of NC-55,1,3
2411801,9/10/2022,2022,Indiana,Plainfield,2688 E Main St,2,2
2411871,9/10/2022,2022,Kentucky,Lexington,Georgetown Rd and Parallel Rd,0,4
2411007,9/9/2022,2022,New York,Bronx,810 Astor Ave,0,4
2410446,9/9/2022,2022,Maryland,Elk Mills,47 Hebron Ct,5,0
2411901,9/9/2022,2022,Minnesota,Minneapolis,328 W Broadway Ave,1,3
2410704,9/8/2022,2022,Minnesota,Minneapolis,626 W Broadway Ave,0,4
2410269,9/8/2022,2022,California,Los Angeles,4th St and Broadway,0,4
2408990,9/7/2022,2022,Tennessee,Memphis,3100 block of Lyndale Ave,3,3
2407734,9/5/2022,2022,Missouri,Kansas City,7320 Manchester Ave,2,2
2407739,9/5/2022,2022,Missouri,Saint Louis,4400 block of Red Bud Ave,1,3
2406998,9/5/2022,2022,Georgia,Hartwell,1541 Anderson Hwy,2,2
2406862,9/5/2022,2022,Ohio,Cleveland,13902 Euclid Ave,1,10
2406852,9/5/2022,2022,Pennsylvania,Philadelphia,W Russell St and N 8th St,2,4
2406123,9/4/2022,2022,South Carolina,Charleston,King St and Morris St,0,7
